sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
LLQ0061AA,LLQ0061,Midori  Melon Liqueur (700 ml),Liqueur,,,Japan,Japan,,,NV,Midori,,,medium,,"[""fruit"",""herbal""]",Dessert,0.892,"MIDORI is the original melon liqueur enhanced by premium Japanese musk melons that can be enjoyed with juices, spirits and other liqueurs. A fruity sensation of fresh melons.",700 ml,1449,validated,1
LLQ0062CN,LLQ0062,Campari  Liqueur (750 ml),Liqueur,,,Italy,Veneto,,Prosecco,NV,Campari,,,low,low,"[""fruit"",""spice"",""herbal"",""oak"",""floral""]",Aperitif,0.904,"<p>Campari is a bitter Italian aperitif. It is a proprietary blend of herbs and spices, is a brilliant red color, and has an extremely unique flavor. It's prominant flavor is that of a strong bitter orange similar to if you were to drop orange bitters directly on your tongue. Served on the rocks or in simple cocktails such as the Campari and Soda and Negroni. It is used in a number of classic cocktails and though it is frequently paired with gin, works well with other base liquors such as whiskey and vodka.</p>",750 ml,1359,validated,1
LLQ0066AD,LLQ0066,De Kuyper  Blue Curacao (700 ml),Liqueur,,Fruit Liqueur,Netherlands,,,,NV,De Kuyper,,,,,,"Desserts, Coffee, Cocktails",0.892,"<p>The essence of this liqueur is the Cura&ccedil;ao or Lahara fruit, famous for being inedibly bitter. Luckily, it is also incredibly useful in creating a distinctive liqueur. Having covered the 'Cura&ccedil;ao', what about the 'blue'? Honestly, blue made this liqueur famous, but doesn't do anything for the taste. For all we care, this might as well have been Clear Cura&ccedil;ao &ndash; no one would taste the difference.</p>",,695,validated,1
LLQ0069AT,LLQ0069,Luxardo  Amaretto di Saschira (1 L),Liqueur,,Nut Liqueur,Italy,,,,NV,Luxardo,,,low,low,"[""spice""]",Pork|Dessert,0.832,"A classic refined liqueur, with a velvety taste and fragrant almond aroma.",,1269,validated,1
LLQ0072AT,LLQ0072,Luxardo  Limoncello (750 ml),Liqueur,,Fruit Liqueur,Italy,,,,NV,Luxardo,,,low,,,Pork,0.892,"Obtained from the infusion of lemon peels in alcohol, Limoncello is one of the most world-renowned Italian liqueurs. It stems from an ancient tradition which enhances the natural aroma and fresh taste of lemons from southern Italy.",,1059,validated,1
LLQ0073AT,LLQ0073,Luxardo  Maraschino (1 L),Liqueur,,Fruit Liqueur,Italy,,,,NV,Maraschino Luxardo,,,low,low,"[""fruit"",""oak""]",Dessert,0.892,"Maraschino Luxardo is a classic. The typical straw coated bottle is by now a true icon on the mass consumption scenario. It is one of the very few liqueurs in the world produced by distillation. It is obtained from the marasca, a sour cherry variety exclusively cultivated by Luxardo. The distillate is allowed to mature for two years in Finnish ash vats (this wood does not lend its colour even after many years of maturing), and is then diluted and sugared.",,1899,validated,1
LLQ0079DR,LLQ0079,Heering  Cherry Liqueur (700 ml),Liqueur,,Fruit Liqueur,USA,,,,NV,Heering,,,,,"[""fruit""]","Desserts, Coffee, Cocktails",0.892,"Heering Cherry Liqueur is the original ""Cherry Brandy"". contains only natural ingredients including Danish grown cherries. No additives or artificial colouring. Swirl with ice, lean back and chill.",700 ml,1489,validated,1
LLQ0085BU,LLQ0085,Baileys  Original (700 ml),Liqueur,,Cream Liqueur,Ireland,Islands,,,NV,Baileys,,,medium,low,"[""oak""]",Dessert,0.892,"<p>Baileys Irish Cream is a classic combination of Irish whisky, fresh Irish dairy cream and the finest spirits, infused together to create a silky velvety liqueur. Best enjoyed poured over ice, added to cocktails or even to coffee for an indulgent twist.</p>",,1199,validated,1
LLQ0086CN,LLQ0086,Cinzano  Vermouth Rosso,Liqueur,,,Italy,,,,NV,Cinzano,,,,,"[""fruit"",""spice""]",Dessert,0.892,"Cinzano Rosso is dark red in colour and wrapped in intense, delicious citrus flavours. Sweet and Fragrant, it finishes with a unique and pleasantly bitter aftertaste. It is exciting, rich and daring. Always serve chilled. Enjoy pure, over ice, or mixed with apple juice and a dash of cinnamon. Try one of our Rosso cocktails.",750 ml,819,validated,1
LLQ0093CN,LLQ0093,Bols  Cherry Brandy (700ml),Liqueur,,Fruit Liqueur,Netherland,,,,NV,Bols,,,medium,,"[""fruit"",""spice"",""herbal"",""mineral""]","Desserts, Coffee, Cocktails",0.892,"<p>BOLS Cherry Brandy is a deep red cherry liqueur using fresh cherries from Eastern Europe, where cherry brandy has long been a tradition. The cherry’s stone, its kernel, is crushed, giving Bols Cherry Brandy a faint amaretto flavour. Extracts of various selected herbs and spices produce a well balanced liqueur.</p>",700 ml,799,validated,1
LLQ0098AD,LLQ0098,De Kuyper  Dry Orange (700 ml),Liqueur,,Fruit Liqueur,Netherlands,,,,NV,De Kuyper,,light,medium,,"[""fruit"",""herbal""]",Spicy Food,0.892,"To be honest, this liqueur qualifies as a Curaçao. But since we already sport a blue, white and red one, we decided it best to not fuel the confusion. So Dry Orange it is. A delicate liqueur marmalade made from distilled lemon and orange extracts, eau-de-vie and - there you have it – Curaçao fruit for the characteristic bitterness. The sensation is familiar, the spicy finish takes you by surprise.",,695,validated,1
LLQ0099AD,LLQ0099,De Kuyper  Triple Sec (700 ml),Liqueur,,Fruit Liqueur,Netherlands,,,,NV,De Kuyper,,,medium,,"[""fruit"",""floral""]",Dessert,0.892,"In bartending Triple Sec is a household name. The recipe dates back to the early 19th century and has been copied and altered ever since. We also took a shot at the infamous cocktail seasoning, pronouncing the citrus and prolonging the taste. By distilling the dried peels of sweet and bitter oranges, and mixing the two flavours meticulously together, we came up with this one of a kind liqueur.",,695,validated,1
LLQ0103AD,LLQ0103,De Kuyper  Butterscotch (700 ml),Liqueur,,,Scotland,,,,NV,Butter,,,,,"Butterscotch, Brown Sugar, Caramel, Treacle, Orange, Butter","Desserts, Coffee, Cocktails",0.892,"Butter, brown sugar and a quarter of treacle. That’s all you need to make some good old-fashioned butterscotch. But if you now think it should be evenly easy to create a butterscotch liqueur, think again. For just adding spirits simply won’t do. You want to keep that buttery caramel sensation, but leave out the sticky sauce part. Distil the taste, not the waste. Some challenge, but so we did.",,695,validated,1
LLQ0105AD,LLQ0105,De Kuyper  Peachtree (700 ml),Liqueur,,Fruit Liqueur,Netherlands,Champagne,,,NV,De Kuyper,,,,,"[""fruit"",""floral""]",Pork|Dessert,0.892,"Crystal clear, light spirit, bursting with the taste of tree-ripe peaches. A perfect liqueur to mix anytime. Also straight on ice over desserts. Peachtree is the exclusive white peach spirit, which offers the bartender many unique and exciting mixing opportunities. Crystal clear, light spirit, busting with the taste of tree-ripe peaches.",,695,validated,1
LLQ0107AD,LLQ0107,De Kuyper  Raspberry Pucker (700 ml),Liqueur,,Fruit Liqueur,Netherlands,,,,NV,Raspberry Pucker,,,medium,,"[""fruit""]",Dessert,0.892,"Raspberry Pucker is a sweet and sour mixing sensation. It starts off with the flavour of ripe and juicy raspberries and ends with a fruity tang. Drink on-the-rocks, in a martini cocktail or as a longdrink with plenty of ice and a splash of lemonade.",,695,validated,1
LLQ0108AD,LLQ0108,De Kuyper  Kwai Feh Lychee (700 ml),Liqueur,,,Netherlands,,,,NV,De Kuyper,,,medium,,"[""fruit""]",Dessert,0.892,"The pure essence of fresh lychee fruit captured in a light, sweet, natural tasting liqueur. Perfect for all occasions, both as a cocktail and an afterdinner drink. Also to be used as a dressing for ice cream and lychee fruit.",,965,validated,1
LLQ0139CN,LLQ0139,Frangelico  (700 ml),Liqueur,,Nut Liqueur,Italy,Piedmont,Asti,,NV,Frangelico,,light,low,low,"[""fruit"",""spice"",""oak""]",Dessert,0.904,"Clear Pale Gold., Intense hazelnut aromas., Rich texture. Pronounced but delicate hazelnut flavour with hints of vanilla and dark chocolate.  Smooth, long finish with fragrant back-note.",700 ml,1779,validated,1
LLQ0158CN,LLQ0158,Fernet Branca (700 ml),Liqueur,,,Italy,,,,NV,Branca,,,medium,,"[""herbal"",""oak"",""floral""]",Red Meat|Pork|Dessert|Pasta|Aperitif,0.892,"Fernet-Branca is particularly refreshing if mixed with cola or Chinotto: a drink with a clean-cut and unexpected flavour. Fernandito, a cocktail that has conquered Argentina thanks its unique character. It is easy to do and very flexible, so it is an ideal aperitif that is becoming increasingly popular all over the world among those who love to share a drink with their friends.",700 ml,1329,validated,1
LLQ0167AH,LLQ0167,Mr.Boston  Triple Sec (1 L),Liqueur,,Fruit Liqueur,USA,Islands,,,NV,Mr.Boston,,,,,,Dessert,0.892,"Triple sec is a colorless, orange-flavored liqueur used in thousands of mixed drinks and recipes as a sweetening and flavoring agent. The orange flavor comes from the dried peels of prematurely-picked oranges that grow natively on the island of Curacao, and tend to be more bitter than other oranges. The peels then macerate in alcohol to disperse the flavour.",1000 ml (1 L),595,validated,1
LLQ0211AE,LLQ0211,Bitter Truth  Chocolate Bitters (200 ml),Liqueur,,Chocolate Liqueur,Germany,,,,NV,Bitter Truth,,,,,"[""spice"",""herbal"",""oak""]",Dessert,0.892,"Dark, rich and complex. A bitter chocolate nose leads the palate to dark chocolate, cinnamon and spice flavors that are supported by classic European bitter herbs.",200 ml,1139,validated,1
LLQ0232CN,LLQ0232,Galliano  Vanilla (700 ml),Liqueur,,,Italy,,,,NV,Galliano,,,,,"[""spice"",""herbal""]","Desserts, Coffee, Cocktails",0.892,"<p>Galliano Vanilla is different from all other liqueurs with its unique taste, offering a harmonious and unique balance of various flavours within which anise and vanilla stand out.</p>",700 ml,1659,validated,1
LLQ0255CN,LLQ0255,Grand Marnier  Cordon Rouge (700 ml),Liqueur,,Fruit Liqueur,France,Cognac,,,NV,Grand  Marnier,,light,low,,"[""fruit"",""oak"",""floral""]","Desserts, Coffee, Cocktails",0.892,The original liqueur created in 1880 by Louis-Alexandre Marnier Lapostolle. A delicate blend of fine cognacs and distilled essence of tropical oranges with Marnier-Lapostolle's secret touch. Slow ageing in French oak casks gives it incomparable roundness and subtlety.,700 ml,1999,validated,1
LLQ0278AE,LLQ0278,Giffard  Fleur De Sureau Sauvage (Elder flower) (700 ml),Liqueur,,,France,,,,NV,Giffard,,,medium,,"[""spice"",""herbal"",""floral""]","Desserts, Coffee, Cocktails",0.892,"Liqueur made from a small batch maceration of wild elderflowers for a rich floral aroma. The small pale yellow elderflowers are hand-picked in spring, naturally dried and macerated into alcohol.",700 ml,1049,validated,1
LLQ0298BU,LLQ0298,Kahlua  Original (700 ml),Liqueur,,Coffee Liqueur,USA,,,,NV,Kahlua,,,high,,"[""spice"",""oak""]","Desserts, Coffee, Cocktails",0.892,<p>KAHL&Uacute;A is an alluring combination of sugarcane spirit and 100 percent Arabica coffee&mdash;two of the highest quality ingredients from the mountains of Veracruz. The complex taste profile of KAHL&Uacute;A is comprised of intense coffee flavor with rich notes of caramel and vanilla.</p>,700 ml,1229,validated,1
LLQ0303BU,LLQ0303,Hiram Walker  Blue Curacao (750 ml),Liqueur,,Fruit Liqueur,Canada,Caribbean,,,NV,Hiram Walker,,light,,,"[""fruit""]","Desserts, Coffee, Cocktails",0.892,"Made from the peel of Curacao oranges, Hiram Walker® Blue Curacao is a delicately flavored orange cordial that takes its name from the Caribbean Island of Curacao.",,655,validated,1
LLQ0304BU,LLQ0304,Hiram Walker  Triple Sec (750 ml),Liqueur,,Fruit Liqueur,Canada,,,,NV,Hiram Walker,,,medium,,"[""fruit""]","Desserts, Coffee, Cocktails",0.892,"Made from all natural flavors, Hiram Walker® Triple Sec is ""triple dried"" with three distillations. Imported orange peel is then softened in water and added to the spirit for a clean, crisp orange taste.",,655,validated,1
LLQ0305BU,LLQ0305,Hiram Walker  Orange Curacao (750 ml),Liqueur,,Fruit Liqueur,Canada,Caribbean,,,NV,Hiram Walker,,light,,,"[""herbal""]","Desserts, Coffee, Cocktails",0.892,"Made from the peel of Curacao oranges, Hiram Walker® Orange Curacao is a delicately flavored orange cordial that takes its name from the Caribbean Island of Curacao.",,655,validated,1
LLQ0318DR,LLQ0318,Martini  Extra Dry Vermouth (1 L),Liqueur,,,Italy,,,,NV,Martini,,light,low,,"[""fruit"",""herbal""]","Desserts, Coffee, Cocktails",0.892,"Enjoy the balanced and delicate Martini® Extra Dry. Its unique character comes, amongst several other gems, from the raspberry and lemon distillates over a background of orris",1000 ml (1 L),1059,validated,1
LLQ0319DR,LLQ0319,Martini  Rosso Vermouth (1 L),Liqueur,,,Italy,,,,NV,Martini,,,medium,,"[""fruit""]",Dessert,0.892,"Martini® Rosso is superbly balanced with a rich, warm sweetness and citrus overtones. It owes its unmistakable dark colour to the caramel added during the blending of the ingredients. Best served with fresh cranberry juice, ice and an orange slice.",1000 ml (1 L),1059,validated,1
LLQ0320DR,LLQ0320,Martini  Bianco Vermouth (1 L),Liqueur,,,Italy,,,,NV,Martini,,,medium,,"[""spice""]",Dessert,0.892,"Queen of vermouth. Known in the past as Bianchissimo - meaning ‘whitest’, lips have come to recognise the soft vanilla notes. With multiple awards since 1910, Pessione’s fair lady has become a name held in the highest regard.",1000 ml (1 L),1059,validated,1
LLQ0321DR,LLQ0321,ST. Germain  Elderflower Liqueur (750 ml),Liqueur,,Fruit Liqueur,France,,,,NV,ST. Germain,,,medium,,"[""herbal"",""floral""]","Desserts, Coffee, Cocktails",0.892,"In the world of St-Germain, the liqueur created in the artisanal French manner from freshly hand-picked elderflower blossoms. The first thing one must do with The St-Germain Cocktail is to make it one’s own. That is to say, this artisanal apéritif is willing to adapt to any wedding’s color palette. A twist of yellow lemon, a fresh green mint sprig, any number of worthy pink berries.",750 ml,1599,validated,1
LLQ0328DR,LLQ0328,Benedictine D.O.M Liqueur (700 ml),Liqueur,,Herbal Liqueur,France,,,,NV,Benedictine,,full,,,"[""spice"",""herbal"",""floral""]",Red Meat|Dessert,0.892,"<p><strong>Nose :</strong> Those who have failed to note this liqueur ways in at 40% abv are soon reminded when they plunge their nose into the glass. After the initial alcohol hit subsides, a delightfully understated aroma of lavender honey and complex herbal spice dotted by a range of botanicals that intermingle to create a complex and enjoyable aroma.</p>
<p><strong>Neat :</strong> This is not liqueur that does anything by halves; Its high (for a liqueur) abv, intense sweetness and robust herbal palate are all big on the palate. A few ice cubes helps to loosen things up a little, revealing the true beauty of this liqueur; And what a beauty it is. As the initial honeyed sweetness fades, a mix of Christmas spice, summer fruits and gin-like aromatics offer up a deliciously complex and herbal profile. There is not a hint of the &lsquo;medicinal&rsquo; taste that often is present in herbal spirits, and as such this is a liqueur with wide appeal. The finish ends with a lovely marzipan note that will keep you coming back for more.</p>",700 ml,1889,validated,1
